tinh,huyen,xa,diaban,hoso,matv,educlevel
27,261,9373,5,15,2,Lower secondary
27,261,9373,5,15,3,Lower secondary
27,261,9373,5,15,4,No qualification
27,261,9373,5,15,5,No qualification
27,261,9379,11,13,1,Lower secondary
27,261,9379,11,13,2,Primary
27,261,9379,11,13,3,Primary
27,261,9379,11,13,4,Lower secondary
27,261,9379,11,13,5,Primary
27,261,9379,11,13,6,No qualification
27,261,9379,11,14,1,Primary
27,261,9379,11,14,2,Lower secondary
27,261,9379,11,14,3,Higher secondary
27,261,9379,11,14,4,Lower secondary
27,261,9379,11,15,1,Lower secondary
27,261,9379,11,15,2,Lower secondary
27,261,9379,11,15,3,Lower secondary
27,261,9379,11,15,4,Primary
27,261,9379,11,15,5,No qualification
27,261,9385,11,13,1,Lower secondary
27,261,9385,11,13,2,Primary
27,261,9385,11,13,3,Higher secondary
27,261,9385,11,13,4,Higher secondary
27,261,9385,11,14,1,Primary
27,261,9385,11,14,2,Lower secondary
27,261,9385,11,14,3,Higher secondary
27,261,9385,11,14,4,Higher secondary
27,261,9385,11,14,5,No qualification
27,261,9385,11,14,6,No qualification
27,261,9385,11,14,7,Lower secondary
27,261,9385,11,15,1,Higher secondary
27,261,9385,11,15,2,Lower secondary
27,261,9385,11,15,3,University
27,261,9385,11,15,4,Higher secondary
27,261,9385,11,15,5,Higher secondary
27,261,9388,5,13,1,No qualification
27,261,9388,5,13,2,No qualification
27,261,9388,5,13,3,Primary
27,261,9388,5,13,4,Primary
27,261,9388,5,13,5,No qualification
27,261,9388,5,15,1,No qualification
27,261,9388,5,15,2,Primary
27,261,9388,5,15,3,Lower secondary
27,261,9388,5,15,4,Primary
27,261,9388,5,19,1,No qualification
27,261,9388,5,19,2,No qualification
27,261,9394,8,13,1,Primary
27,261,9394,8,13,2,Lower secondary
27,261,9394,8,13,3,Primary
27,261,9394,8,13,4,No qualification
27,261,9394,8,14,1,Lower secondary
27,261,9394,8,14,2,Higher secondary
27,261,9394,8,14,3,Higher secondary
27,261,9394,8,14,4,Primary
27,261,9394,8,15,1,Lower secondary
27,261,9394,8,15,2,Lower secondary
27,262,9400,5,13,1,College
27,262,9400,5,13,2,Lower secondary
27,262,9400,5,13,3,University
27,262,9400,5,15,1,University
27,262,9400,5,15,2,Lower secondary
27,262,9400,5,15,3,Higher secondary
27,262,9400,5,15,4,Primary
27,262,9400,5,20,1,Lower secondary
27,262,9400,5,20,2,Lower secondary
27,262,9400,5,20,3,No qualification
27,262,9400,5,20,4,
27,262,9409,1,13,1,No qualification
27,262,9409,1,13,2,Primary
27,262,9409,1,13,3,Higher secondary
27,262,9409,1,13,4,Primary
27,262,9409,1,14,1,Primary
27,262,9409,1,14,2,Primary
27,262,9409,1,14,3,No qualification
27,262,9409,1,14,4,No qualification
27,262,9409,1,15,1,Higher secondary
27,262,9409,1,15,2,Higher secondary
27,262,9409,1,15,3,Higher secondary
27,262,9409,1,15,4,Lower secondary
27,262,9409,1,15,5,Primary
27,262,9409,1,15,6,Primary
27,262,9409,1,15,7,No qualification
27,262,9409,1,15,8,No qualification
27,262,9409,1,15,9,Higher secondary
27,262,9415,9,13,1,Lower secondary
27,262,9415,9,13,2,Higher secondary
27,262,9415,9,13,3,Higher secondary
27,262,9415,9,14,1,Lower secondary
27,262,9415,9,14,2,Primary
27,262,9415,9,14,3,Higher secondary
27,262,9415,9,14,4,Higher secondary
27,262,9415,9,14,5,Lower secondary
27,262,9415,9,15,1,Higher secondary
27,262,9415,9,15,2,Lower secondary
27,262,9415,9,15,3,Higher secondary
27,262,9415,9,15,4,Primary
27,262,9421,8,13,1,Primary
27,262,9421,8,13,2,Lower secondary
27,262,9421,8,13,3,Lower secondary
27,262,9421,8,13,4,No qualification
27,262,9421,8,14,1,Higher secondary
27,262,9421,8,14,2,Higher secondary
27,262,9421,8,14,3,College
27,262,9421,8,14,4,Lower secondary
27,262,9421,8,14,5,
27,262,9421,8,15,1,College
27,262,9430,7,13,1,Lower secondary
27,262,9430,7,13,2,
27,262,9430,7,13,3,Lower secondary
27,262,9430,7,13,4,Primary
27,262,9430,7,13,5,
27,262,9430,7,14,1,Lower secondary
27,262,9430,7,14,2,Higher secondary
27,262,9430,7,14,3,Primary
27,262,9430,7,14,4,Primary
27,262,9430,7,15,1,Lower secondary
27,262,9430,7,15,2,Lower secondary
27,262,9430,7,15,3,Higher secondary
27,262,9430,7,15,4,Primary
27,262,9439,9,13,1,Lower secondary
27,262,9439,9,13,2,Lower secondary
27,262,9439,9,13,3,No qualification
27,262,9439,9,13,4,No qualification
27,262,9439,9,13,5,
27,262,9439,9,14,1,Lower secondary
27,262,9439,9,15,1,Primary
27,262,9439,9,15,2,No qualification
27,262,9439,9,15,3,No qualification
27,262,9439,9,15,4,No qualification
27,262,9445,14,13,1,Primary
27,262,9445,14,13,2,Higher secondary
27,262,9445,14,13,3,No qualification
27,262,9445,14,14,1,Primary
27,262,9445,14,14,2,No qualification
27,262,9445,14,14,3,
27,262,9445,14,15,1,Lower secondary
27,262,9445,14,15,2,Lower secondary
27,263,9454,8,13,1,Primary
27,263,9454,8,13,2,Primary
27,263,9454,8,13,3,No qualification
27,263,9454,8,13,4,
27,263,9454,8,14,1,
27,263,9454,8,15,1,Primary
27,263,9454,8,15,2,Primary
27,263,9454,8,15,3,Primary
27,263,9454,8,15,4,
27,263,9460,4,14,1,Lower secondary
27,263,9460,4,14,2,Primary
27,263,9460,4,14,3,Higher secondary
27,263,9460,4,14,4,
27,263,9460,4,15,1,No qualification
27,263,9460,4,15,2,No qualification
27,263,9460,4,15,3,No qualification
27,263,9460,4,19,1,University
27,263,9460,4,19,2,Lower secondary
27,263,9460,4,19,3,College
27,263,9460,4,19,4,College
27,263,9460,4,19,5,College
27,263,9460,4,19,6,
27,263,9460,4,19,7,Primary
27,263,9466,16,14,1,Primary
27,263,9466,16,14,2,Primary
27,263,9466,16,15,1,Lower secondary
27,263,9466,16,15,2,
27,263,9466,16,19,1,Lower secondary
27,263,9466,16,19,2,Lower secondary
27,263,9478,8,13,1,Lower secondary
27,263,9478,8,13,2,No qualification
27,263,9478,8,13,3,Primary
27,263,9478,8,13,4,No qualification
27,263,9478,8,14,1,Primary
27,263,9478,8,14,2,Primary
27,263,9478,8,14,3,No qualification
27,263,9478,8,14,4,
27,263,9478,8,14,5,
27,263,9478,8,15,1,Primary
27,263,9487,3,13,1,Primary
27,263,9487,3,13,2,Higher secondary
27,263,9487,3,13,3,Higher secondary
27,263,9487,3,14,1,Lower secondary
27,263,9487,3,14,2,Primary
27,263,9487,3,14,3,Lower secondary
27,263,9487,3,15,1,Lower secondary
27,263,9487,3,15,2,No qualification
27,263,9487,3,15,3,Lower secondary
27,264,9496,6,13,1,Lower secondary
27,264,9496,6,13,2,Lower secondary
27,264,9496,6,13,3,Higher secondary
27,264,9496,6,14,1,Higher secondary
27,264,9496,6,14,2,Lower secondary
27,264,9496,6,14,3,No qualification
27,264,9496,6,14,4,Primary
27,264,9496,6,14,5,Primary
27,264,9496,6,15,1,Lower secondary
27,264,9496,6,15,2,Lower secondary
27,264,9496,6,15,3,Higher secondary
27,264,9499,12,13,1,Lower secondary
27,264,9499,12,13,2,Primary
27,264,9499,12,13,3,Lower secondary
27,264,9499,12,13,4,No qualification
27,264,9499,12,13,5,No qualification
27,264,9499,12,14,1,No qualification
27,264,9499,12,14,2,Primary
27,264,9499,12,19,1,Higher secondary
27,264,9499,12,19,2,No qualification
27,264,9499,12,19,3,Primary
27,264,9508,7,13,1,No qualification
27,264,9508,7,15,1,Lower secondary
27,264,9508,7,19,1,Lower secondary
27,264,9508,7,19,2,Lower secondary
27,264,9508,7,19,3,Higher secondary
27,264,9520,2,13,1,Lower secondary
27,264,9520,2,13,2,Primary
27,264,9520,2,14,1,Higher secondary
27,264,9520,2,14,2,Primary
27,264,9520,2,14,3,Primary
27,264,9520,2,14,4,No qualification
27,264,9520,2,14,5,
27,264,9520,2,14,6,Primary
27,264,9520,2,15,1,Lower secondary
27,264,9520,2,15,2,Lower secondary
27,264,9520,2,15,3,Lower secondary
27,264,9529,10,13,1,Lower secondary
27,264,9529,10,13,2,Lower secondary
27,264,9529,10,13,3,Higher secondary
27,264,9529,10,14,1,Primary
27,264,9529,10,14,2,Lower secondary
27,264,9529,10,14,3,Primary
27,264,9529,10,14,4,No qualification
27,264,9529,10,15,1,Lower secondary
27,264,9529,10,15,2,Lower secondary
27,264,9529,10,15,3,Higher secondary
27,264,9529,10,15,4,
27,264,9529,10,15,5,
30,288,10507,18,13,1,Higher secondary
30,288,10507,18,13,2,Higher secondary
30,288,10507,18,13,3,No qualification
30,288,10507,18,13,4,
30,288,10507,18,14,1,Lower secondary
30,288,10507,18,14,2,Lower secondary
30,288,10507,18,14,3,Lower secondary
30,288,10507,18,14,4,Primary
30,288,10507,18,14,5,No qualification
30,288,10507,18,15,1,Higher secondary
30,288,10507,18,15,2,University
30,288,10507,18,15,3,No qualification
30,288,10507,18,15,4,
30,288,10513,32,13,1,Higher secondary
30,288,10513,32,13,2,University
30,288,10513,32,13,3,Higher secondary
30,288,10513,32,13,4,Higher secondary
30,288,10513,32,14,1,University
30,288,10513,32,14,2,Lower secondary
30,288,10513,32,14,3,University
30,288,10513,32,14,4,University
30,288,10513,32,14,5,
30,288,10513,32,15,1,Higher secondary
30,288,10513,32,15,2,Higher secondary
30,288,10513,32,15,3,No qualification
30,288,10513,32,15,4,No qualification
30,288,10513,32,15,5,
30,288,10522,11,13,1,
30,288,10522,11,13,2,Lower secondary
30,288,10522,11,13,3,Higher secondary
30,288,10522,11,13,4,Primary
30,288,10522,11,13,5,No qualification
30,288,10522,11,14,1,Higher secondary
30,288,10522,11,14,2,Lower secondary
30,288,10522,11,14,3,Lower secondary
30,288,10522,11,15,1,Higher secondary
30,288,10522,11,15,2,Higher secondary
30,288,10522,11,15,3,Higher secondary
