tinh,huyen,xa,diaban,hoso,matv,male,married,yoeduc,income,sector
75,741,26455,21,15,1,1,1,6,,HomeBusiness
75,741,26464,3,14,1,0,1,4,,
75,741,26464,3,14,5,0,0,16,45614,StateRun
75,741,26464,3,14,2,1,1,9,,FarmForestAqua
75,741,26464,3,14,4,1,0,9,,HomeBusiness
75,741,26464,3,14,3,0,0,9,43500,Foreign
75,741,26464,3,15,2,0,1,5,,FarmForestAqua
75,741,26464,3,15,1,1,1,7,,FarmForestAqua
75,741,26464,3,15,3,1,0,9,30257,HomeBusiness
75,741,26464,3,20,1,1,1,12,,FarmForestAqua
75,741,26464,3,20,2,0,1,5,,FarmForestAqua
75,741,26464,3,20,3,0,0,12,36718,Private
75,741,26464,3,20,6,0,0,6,,
75,741,26464,3,20,5,0,0,12,,
75,741,26464,3,20,4,1,0,12,43839,StateRun
75,742,26473,2,13,1,0,1,12,25916,StateRun
75,742,26473,2,13,2,1,1,16,50053,StateRun
75,742,26473,2,14,2,0,1,6,43875,Foreign
75,742,26473,2,14,1,1,1,3,27190,FarmForestAqua
75,742,26473,2,15,2,0,1,8,,FarmForestAqua
75,742,26473,2,15,1,1,1,7,,FarmForestAqua
75,742,26479,42,13,1,0,0,12,39268,Foreign
75,742,26479,42,13,2,0,0,9,41159,Foreign
75,742,26479,42,14,2,0,1,12,,
75,742,26479,42,14,1,1,1,5,27602,FarmForestAqua
75,742,26479,42,15,1,0,0,6,29701,Foreign
75,742,26491,7,13,1,1,1,2,36052,HomeBusiness
75,742,26491,7,13,2,0,1,3,37082,Foreign
75,742,26491,7,13,4,0,0,7,,
75,742,26491,7,13,3,1,0,10,,
75,742,26491,7,14,1,1,1,0,,
75,742,26491,7,14,2,0,1,0,,
75,742,26491,7,15,2,0,1,6,,
75,742,26491,7,15,1,1,1,9,,HomeBusiness
75,742,26500,31,13,4,1,0,0,37485,Foreign
75,742,26500,31,13,1,1,1,0,30894,Foreign
75,742,26500,31,13,5,0,0,0,7415,FarmForestAqua
75,742,26500,31,13,3,1,0,0,34086,Foreign
75,742,26500,31,13,2,0,1,0,,
75,742,26500,31,14,1,0,0,0,,FarmForestAqua
75,742,26500,31,15,2,0,1,12,46050,StateRun
75,742,26500,31,15,1,1,1,12,21023,StateRun
77,747,26508,5,13,1,0,1,6,,HomeBusiness
77,747,26508,5,13,3,1,0,0,,
77,747,26508,5,13,2,1,1,3,12650,HomeBusiness
77,747,26508,5,14,1,1,1,14,,
77,747,26508,5,14,3,1,0,16,13200,HomeBusiness
77,747,26508,5,14,2,0,1,12,43500,StateRun
77,747,26508,5,19,2,1,1,16,75500,StateRun
77,747,26508,5,19,1,1,0,5,,
77,747,26508,5,19,3,0,1,12,,
77,747,26509,19,13,3,1,0,12,83591,Private
77,747,26509,19,13,1,1,1,12,34242,Private
77,747,26509,19,13,2,0,1,12,,
77,747,26509,19,14,2,0,1,12,,HomeBusiness
77,747,26509,19,14,1,1,1,9,,HomeBusiness
77,747,26509,19,14,3,0,0,7,,
77,747,26509,19,19,4,0,0,4,,
77,747,26509,19,19,1,1,1,18,404831,StateRun
77,747,26509,19,19,2,0,1,12,25579,StateRun
77,747,26515,6,14,2,0,1,16,46326,StateRun
77,747,26515,6,14,1,1,1,12,60425,Private
77,747,26515,6,14,3,0,0,4,,
77,747,26515,6,19,1,1,1,16,33900,StateRun
77,747,26515,6,19,2,0,1,12,27900,StateRun
77,747,26515,6,20,2,0,1,12,,
77,747,26515,6,20,1,1,1,12,172999,StateRun
77,747,26515,6,20,3,0,0,16,6042,Private
77,747,26518,19,13,1,1,1,9,31000,Private
77,747,26518,19,13,6,1,1,9,31000,Private
77,747,26518,19,13,4,1,1,5,,
77,747,26518,19,13,5,0,1,5,,HomeBusiness
77,747,26518,19,13,7,0,1,5,,
77,747,26518,19,13,2,0,1,12,19000,StateRun
77,747,26518,19,19,2,1,0,5,,
77,747,26518,19,19,1,1,0,16,44509,StateRun
77,747,26518,19,20,1,1,1,9,,HomeBusiness
77,747,26521,17,13,4,1,0,10,,
77,747,26521,17,13,1,1,1,12,,
77,747,26521,17,13,3,1,0,12,,
77,747,26521,17,13,2,0,1,12,31000,FarmForestAqua
77,747,26521,17,14,4,0,0,9,,
77,747,26521,17,14,1,0,1,12,,HomeBusiness
77,747,26521,17,14,2,1,1,12,,HomeBusiness
77,747,26521,17,14,3,1,0,12,,
77,747,26521,17,15,1,0,0,16,47400,StateRun
77,747,26521,17,15,2,0,0,16,22400,StateRun
77,747,26521,17,15,4,1,0,2,,
77,747,26521,17,15,3,0,0,12,,
77,747,26524,40,13,1,1,1,16,7775,StateRun
77,747,26524,40,13,2,0,1,9,,HomeBusiness
77,747,26524,40,13,3,1,0,16,36255,StateRun
77,747,26524,40,14,1,1,1,2,,
77,747,26524,40,14,2,0,1,9,,
77,747,26524,40,15,1,1,1,16,,HomeBusiness
77,747,26524,40,15,5,1,0,0,,
77,747,26524,40,15,3,1,0,10,,
77,747,26524,40,15,2,0,1,12,,HomeBusiness
77,747,26527,8,13,4,0,1,7,,
77,747,26527,8,13,1,1,1,12,,FarmForestAqua
77,747,26527,8,13,2,0,1,9,,HomeBusiness
77,747,26527,8,13,6,1,0,2,,FarmForestAqua
77,747,26527,8,13,3,1,1,7,,FarmForestAqua
77,747,26527,8,14,1,1,1,12,42000,StateRun
77,747,26527,8,14,3,0,0,4,,
77,747,26527,8,14,5,0,0,5,,
77,747,26527,8,14,2,0,1,12,,FarmForestAqua
77,747,26527,8,15,3,0,0,10,,
77,747,26527,8,15,1,1,1,9,33000,StateRun
77,747,26527,8,15,4,1,0,5,,
77,747,26527,8,15,2,0,1,12,32500,StateRun
77,747,26530,8,13,3,0,0,12,,
77,747,26530,8,13,1,0,1,9,128500,StateRun
77,747,26530,8,13,4,1,0,12,,
77,747,26530,8,13,2,1,1,12,,
77,747,26530,8,14,2,0,1,12,20100,Private
77,747,26530,8,14,1,1,1,12,72300,StateRun
77,747,26530,8,20,2,1,1,12,24500,Private
77,747,26530,8,20,1,0,1,12,34500,StateRun
77,747,26533,25,13,2,0,1,9,,
77,747,26533,25,13,4,0,0,12,,
77,747,26533,25,13,3,0,0,16,60416,Private
77,747,26533,25,13,1,1,1,9,105728,StateRun
77,747,26533,25,14,3,1,0,12,,
77,747,26533,25,14,2,0,1,12,,
77,747,26533,25,14,1,1,1,12,,
77,747,26533,25,15,2,0,1,16,37666,StateRun
77,747,26533,25,15,1,1,1,16,130926,StateRun
77,747,26535,28,13,1,0,0,7,,
77,747,26535,28,13,2,1,0,12,18200,HomeBusiness
77,747,26535,28,14,5,0,0,11,,
77,747,26535,28,14,2,0,1,6,,
77,747,26535,28,14,6,0,0,6,,
77,747,26535,28,14,3,1,0,7,,
77,747,26535,28,14,1,1,1,6,,
77,747,26535,28,14,4,1,0,5,,
77,747,26535,28,15,2,0,1,10,,
77,747,26535,28,15,5,1,0,14,52500,StateRun
77,747,26535,28,15,6,1,0,12,,
77,747,26535,28,15,4,1,0,14,52500,StateRun
77,747,26535,28,15,1,1,1,11,,
77,747,26535,28,15,3,0,1,9,24000,HomeBusiness
77,747,26539,12,13,3,0,0,10,,
77,747,26539,12,13,4,1,0,7,,
77,747,26539,12,13,1,0,1,7,36500,HomeBusiness
77,747,26539,12,13,2,1,1,16,32500,StateRun
77,747,26539,12,14,3,0,0,8,,
77,747,26539,12,14,1,1,1,12,50000,StateRun
77,747,26539,12,14,2,0,1,12,24500,Private
77,747,26539,12,15,1,1,1,16,75000,Private
77,747,26539,12,15,2,0,1,16,27400,StateRun
77,747,26542,22,13,4,0,0,12,,
77,747,26542,22,13,2,0,1,9,28761,Private
77,747,26542,22,13,3,0,0,10,34119,HomeBusiness
77,747,26542,22,13,1,1,1,9,,
77,747,26542,22,14,3,0,0,10,,
77,747,26542,22,14,1,0,1,16,33000,StateRun
77,747,26542,22,14,4,1,0,5,,
77,747,26542,22,14,2,1,1,16,74500,StateRun
77,747,26542,22,15,1,1,1,0,,
77,747,26542,22,15,2,0,1,0,,
77,747,26542,22,15,3,1,0,8,,
77,747,26545,14,13,3,1,0,0,,
77,747,26545,14,13,1,1,1,8,,HomeBusiness
77,747,26545,14,13,2,0,1,4,,
77,747,26545,14,14,4,0,0,4,,
77,747,26545,14,14,3,1,0,6,,
77,747,26545,14,14,1,1,1,7,,HomeBusiness
77,747,26545,14,14,2,0,1,3,,
77,747,26545,14,15,1,1,1,5,,
77,747,26545,14,15,4,0,1,3,,HomeBusiness
77,747,26545,14,15,2,0,1,0,,
77,747,26545,14,15,3,1,1,5,,HomeBusiness
77,748,26548,12,13,1,1,1,12,36000,HomeBusiness
77,748,26548,12,13,2,0,1,9,30000,HomeBusiness
77,748,26548,12,14,1,1,1,12,35800,StateRun
77,748,26548,12,14,4,1,0,9,,
77,748,26548,12,14,2,0,1,9,32700,Private
77,748,26548,12,14,3,0,0,12,35600,StateRun
77,748,26548,12,20,1,0,0,6,,
77,748,26554,23,13,3,1,0,16,,
77,748,26554,23,13,2,0,1,4,,
77,748,26554,23,13,1,1,1,12,18660,StateRun
77,748,26554,23,14,1,0,0,9,,
77,748,26554,23,14,5,1,0,2,,
77,748,26554,23,14,2,1,1,10,44500,HomeBusiness
77,748,26554,23,14,3,0,1,7,18200,HomeBusiness
77,748,26554,23,14,4,0,0,4,,
77,748,26554,23,15,3,0,0,9,6000,HomeBusiness
77,748,26554,23,15,5,1,0,4,,
77,748,26554,23,15,1,1,1,4,35600,HomeBusiness
77,748,26554,23,15,2,0,1,9,,HomeBusiness
77,748,26554,23,15,4,0,0,7,,
77,748,26563,2,13,5,1,1,6,,
77,748,26563,2,13,2,0,1,10,,HomeBusiness
77,748,26563,2,13,1,1,1,16,46300,Private
77,748,26563,2,13,6,0,1,6,,
77,748,26563,2,14,2,0,1,3,,HomeBusiness
77,748,26563,2,14,1,1,1,6,,FarmForestAqua
77,748,26563,2,14,3,1,1,6,,HomeBusiness
77,748,26563,2,14,4,0,1,4,,
77,748,26563,2,19,1,1,1,3,,FarmForestAqua
77,748,26563,2,19,4,0,0,5,,
77,748,26563,2,19,2,0,1,6,,HomeBusiness
77,748,26569,14,13,4,1,0,5,,
77,748,26569,14,13,3,0,1,3,,
77,748,26569,14,13,5,0,0,2,,
77,748,26569,14,13,2,1,1,5,28800,HomeBusiness
77,748,26569,14,13,1,0,0,0,,
77,748,26569,14,14,2,0,1,3,,
77,748,26569,14,14,1,1,1,2,,
77,748,26569,14,14,3,1,0,5,28000,HomeBusiness
77,748,26569,14,15,5,1,0,8,,
77,748,26569,14,15,2,0,1,0,,
77,748,26569,14,15,3,1,1,5,,FarmForestAqua
77,748,26569,14,15,4,0,1,14,36800,StateRun
77,748,26569,14,15,1,1,1,0,,
77,750,26574,1,13,2,0,0,7,,HomeBusiness
77,750,26574,1,13,1,0,0,5,,FarmForestAqua
77,750,26574,1,13,3,0,1,9,,HomeBusiness
77,750,26574,1,14,1,1,1,10,,HomeBusiness
77,750,26574,1,14,2,0,1,10,,
77,750,26574,1,15,4,1,0,12,,
77,750,26574,1,15,5,0,0,12,,
77,750,26574,1,15,3,0,0,16,1365,StateRun
77,750,26574,1,15,1,1,1,14,6826,FarmForestAqua
77,750,26574,1,15,2,0,1,12,6826,FarmForestAqua
77,750,26575,9,13,2,0,1,7,18500,Private
77,750,26575,9,13,3,1,0,7,,
77,750,26575,9,13,1,1,1,16,42100,StateRun
77,750,26575,9,13,4,1,0,3,,
77,750,26575,9,14,4,1,0,5,,
77,750,26575,9,14,2,0,1,8,,
77,750,26575,9,14,1,1,1,4,,HomeBusiness
77,750,26575,9,15,1,1,1,3,,
77,750,26575,9,15,2,0,1,2,,
77,750,26581,11,14,2,0,0,1,,
77,750,26581,11,14,3,0,0,2,,
77,750,26581,11,14,1,0,0,7,,HomeBusiness
77,750,26581,11,15,4,1,0,12,,
77,750,26581,11,15,3,1,0,12,,FarmForestAqua
77,750,26581,11,15,2,0,1,3,,FarmForestAqua
77,750,26581,11,15,1,1,1,6,,FarmForestAqua
77,750,26581,11,19,3,1,0,4,21000,FarmForestAqua
77,750,26581,11,19,5,1,0,6,20000,FarmForestAqua
77,750,26581,11,19,2,0,0,4,,FarmForestAqua
77,750,26581,11,19,1,0,0,2,,
77,750,26581,11,19,4,1,0,5,36500,FarmForestAqua
77,750,26590,1,13,1,0,0,2,,FarmForestAqua
77,750,26590,1,14,3,1,0,12,26000,StateRun
77,750,26590,1,14,4,1,0,11,,
77,750,26590,1,14,2,0,1,5,,FarmForestAqua
77,750,26590,1,14,1,1,1,11,,FarmForestAqua
77,750,26590,1,15,1,1,1,4,,FarmForestAqua
77,750,26590,1,15,2,0,1,6,,FarmForestAqua
77,750,26590,1,15,3,1,0,10,,FarmForestAqua
77,750,26596,12,13,1,0,0,5,,
77,750,26596,12,13,2,0,0,14,35140,StateRun
77,750,26596,12,14,2,0,1,16,55140,StateRun
77,750,26596,12,14,3,0,0,7,,
77,750,26596,12,14,1,1,1,10,,
77,750,26596,12,15,1,0,0,0,,FarmForestAqua
77,750,26596,12,15,2,1,0,12,38400,Private
77,750,26596,12,15,4,0,0,12,,
77,750,26596,12,15,5,0,0,12,,
77,750,26596,12,15,3,0,0,12,20500,StateRun
77,750,26602,7,13,1,1,1,12,25010,StateRun
77,750,26602,7,13,5,0,0,12,,
77,750,26602,7,13,4,1,0,12,100000,StateRun
77,750,26602,7,13,2,0,1,12,,FarmForestAqua
77,750,26602,7,13,3,1,0,16,21500,StateRun
77,750,26602,7,13,6,0,1,7,,
77,750,26602,7,14,3,1,0,9,,
77,750,26602,7,14,2,1,1,12,20180,StateRun
77,750,26602,7,14,1,0,1,8,,HomeBusiness
77,750,26602,7,20,4,0,0,4,,
77,750,26602,7,20,2,1,0,4,32500,Private
77,750,26602,7,20,3,0,0,9,7000,FarmForestAqua
77,750,26602,7,20,1,0,0,0,,
77,750,26608,13,13,3,0,0,12,,
77,750,26608,13,13,5,1,0,10,,
77,750,26608,13,13,1,1,1,10,,FarmForestAqua
77,750,26608,13,13,4,1,0,12,,
77,750,26608,13,13,2,0,1,2,,FarmForestAqua
77,750,26608,13,14,2,1,0,8,,HomeBusiness
77,750,26608,13,14,1,1,0,5,,HomeBusiness
77,750,26608,13,15,4,0,0,11,,
77,750,26608,13,15,2,0,1,12,9559,Private
77,750,26608,13,15,3,0,0,12,,
77,750,26608,13,15,1,1,1,12,,HomeBusiness
77,751,26623,5,13,1,0,0,1,,
77,751,26623,5,13,4,0,1,1,,HomeBusiness
77,751,26623,5,13,2,0,0,2,22926,FarmForestAqua
77,751,26623,5,13,5,1,1,9,,HomeBusiness
77,751,26623,5,13,6,1,0,8,,
77,751,26623,5,13,8,0,0,5,,
77,751,26623,5,14,2,0,1,6,,HomeBusiness
77,751,26623,5,14,1,1,1,9,,HomeBusiness
77,751,26623,5,14,4,0,0,3,,
77,751,26623,5,15,3,0,0,12,,
77,751,26623,5,15,2,0,1,6,4800,HomeBusiness
77,751,26623,5,15,1,1,1,6,40000,HomeBusiness
77,751,26632,4,13,1,1,1,5,,FarmForestAqua
77,751,26632,4,13,2,0,1,5,,FarmForestAqua
77,751,26632,4,14,4,0,0,12,,
77,751,26632,4,14,3,0,0,12,,
77,751,26632,4,14,2,0,1,9,,FarmForestAqua
77,751,26632,4,14,1,1,1,9,,FarmForestAqua
77,751,26632,4,14,6,1,0,8,,
77,751,26632,4,15,1,1,1,14,24900,StateRun
77,751,26632,4,15,2,0,1,14,24900,StateRun
77,751,26641,1,13,2,1,0,9,13500,FarmForestAqua
77,751,26641,1,13,1,0,0,9,22100,StateRun
77,751,26641,1,14,1,0,1,5,38200,StateRun
77,751,26641,1,14,3,1,0,6,,
77,751,26641,1,14,4,1,0,2,,
77,751,26641,1,14,2,1,1,5,19000,FarmForestAqua
77,751,26641,1,15,2,0,1,9,,
77,751,26641,1,15,1,1,1,9,44300,StateRun
77,751,26641,1,15,5,0,0,8,,
77,751,26641,1,15,4,0,0,12,,
77,751,26641,1,15,3,1,0,12,,
77,751,26647,12,13,5,0,0,7,,
77,751,26647,12,13,4,0,0,12,,
77,751,26647,12,13,1,1,1,9,,HomeBusiness
77,751,26647,12,13,2,0,1,6,,FarmForestAqua
77,751,26647,12,13,3,1,0,12,,
77,751,26647,12,14,4,1,1,8,,FarmForestAqua
77,751,26647,12,14,1,1,1,12,,FarmForestAqua
77,751,26647,12,14,5,0,1,6,,FarmForestAqua
77,751,26647,12,14,2,0,1,5,,FarmForestAqua
77,751,26647,12,14,3,0,0,12,,FarmForestAqua
77,751,26647,12,15,3,1,0,11,,FarmForestAqua
77,751,26647,12,15,6,0,0,6,,
77,751,26647,12,15,5,0,0,8,,FarmForestAqua
77,751,26647,12,15,4,1,0,9,,FarmForestAqua
77,751,26647,12,15,2,0,1,4,,
77,751,26647,12,15,1,1,1,4,,FarmForestAqua
77,751,26653,2,13,4,0,0,6,,
77,751,26653,2,13,1,1,1,0,27311,FarmForestAqua
77,751,26653,2,13,2,0,1,6,,
77,751,26653,2,14,3,1,0,7,,
77,751,26653,2,14,4,1,0,1,,
77,751,26653,2,14,2,1,1,9,36000,FarmForestAqua
77,751,26653,2,14,1,0,1,9,,FarmForestAqua
77,751,26653,2,15,4,1,0,4,,
77,751,26653,2,15,2,0,1,2,,FarmForestAqua
77,751,26653,2,15,1,1,1,7,,FarmForestAqua
77,751,26653,2,15,3,0,0,8,,FarmForestAqua
77,752,26659,36,13,2,0,1,9,17212,Private
77,752,26659,36,13,3,1,1,6,6348,FarmForestAqua
77,752,26659,36,13,1,0,0,2,11850,FarmForestAqua
77,752,26659,36,14,1,0,0,0,,
77,752,26659,36,14,2,1,0,5,54382,FarmForestAqua
77,752,26659,36,15,2,1,1,7,,HomeBusiness
77,752,26659,36,15,3,0,1,8,,HomeBusiness
77,752,26659,36,15,4,1,0,8,,
77,752,26659,36,15,1,0,0,4,,
77,752,26662,30,13,3,0,0,6,,
77,752,26662,30,13,2,0,1,3,,
77,752,26662,30,13,1,1,1,3,,
77,752,26662,30,15,1,1,0,5,16925,FarmForestAqua
77,752,26662,30,20,1,1,1,3,,HomeBusiness
77,752,26662,30,20,4,1,0,3,,
77,752,26662,30,20,2,0,1,2,,HomeBusiness
77,752,26662,30,20,3,1,0,0,,
77,752,26665,6,13,4,1,0,12,18240,HomeBusiness
77,752,26665,6,13,3,1,0,10,27000,HomeBusiness
77,752,26665,6,13,1,1,1,8,,HomeBusiness
77,752,26665,6,13,2,0,1,6,6000,HomeBusiness
77,752,26665,6,14,5,0,0,1,,
77,752,26665,6,14,4,1,0,7,27000,HomeBusiness
77,752,26665,6,14,2,1,1,3,,HomeBusiness
77,752,26665,6,14,3,1,0,8,27000,HomeBusiness
77,752,26665,6,14,1,0,1,4,,HomeBusiness
77,752,26665,6,15,2,0,1,14,,HomeBusiness
77,752,26665,6,15,1,1,1,12,,
77,752,26668,1,13,2,1,0,3,43400,HomeBusiness
77,752,26668,1,13,1,0,0,2,,
77,752,26668,1,14,3,1,0,6,18000,HomeBusiness
77,752,26668,1,14,1,1,1,5,,FarmForestAqua
77,752,26668,1,14,2,0,1,6,,FarmForestAqua
77,752,26668,1,15,1,0,0,0,,FarmForestAqua
77,752,26668,1,15,2,1,0,0,13600,HomeBusiness
77,752,26668,1,15,3,1,0,12,20333,StateRun
77,752,26671,2,14,3,1,1,5,21600,FarmForestAqua
77,752,26671,2,14,1,1,1,0,,
77,752,26671,2,14,2,0,1,0,,
77,752,26671,2,14,4,0,1,9,,
77,752,26671,2,15,2,1,1,5,19200,FarmForestAqua
77,752,26671,2,15,3,0,1,4,18000,FarmForestAqua
77,752,26671,2,15,4,0,0,10,23000,Foreign
77,752,26671,2,15,1,1,0,3,9600,HomeBusiness
77,752,26671,2,20,3,0,1,11,,HomeBusiness
77,752,26671,2,20,1,0,0,5,,
77,752,26671,2,20,2,1,1,12,24000,HomeBusiness
77,752,26674,21,13,2,1,0,12,12760,Private
77,752,26674,21,13,3,1,0,12,21600,FarmForestAqua
77,752,26674,21,13,1,0,0,7,12600,HomeBusiness
77,752,26674,21,13,4,1,1,8,29380,Private
77,752,26674,21,14,1,0,1,5,,FarmForestAqua
77,752,26674,21,14,3,1,0,6,,
77,752,26674,21,14,2,0,0,10,,
77,752,26674,21,15,4,1,0,0,,
77,752,26674,21,15,3,1,0,1,,
77,752,26674,21,15,1,0,1,11,10800,HomeBusiness
77,752,26674,21,15,2,1,1,7,27000,HomeBusiness
77,752,26677,8,13,2,0,1,4,25000,HomeBusiness
77,752,26677,8,13,3,1,0,5,,
77,752,26677,8,13,4,0,0,3,,
77,752,26677,8,13,1,1,1,4,,FarmForestAqua
77,752,26677,8,14,3,0,0,2,,
77,752,26677,8,14,1,0,1,2,,
77,752,26677,8,14,2,1,1,7,,FarmForestAqua
77,752,26677,8,15,1,1,1,16,18186,Private
77,752,26677,8,15,2,0,1,8,,
77,753,26680,18,13,1,1,1,0,,
77,753,26680,18,13,3,1,1,3,,FarmForestAqua
77,753,26680,18,13,2,0,1,0,,
77,753,26680,18,13,5,1,0,1,,
77,753,26680,18,13,4,0,1,4,,FarmForestAqua
77,753,26680,18,14,3,0,0,0,,
77,753,26680,18,14,1,0,0,4,23684,FarmForestAqua
77,753,26680,18,14,2,1,0,8,1579,HomeBusiness
77,753,26680,18,15,2,0,1,8,,FarmForestAqua
77,753,26680,18,15,1,1,1,8,,
77,753,26680,18,15,3,0,0,14,18900,StateRun
77,753,26692,35,13,1,0,0,7,29700,FarmForestAqua
77,753,26692,35,13,2,1,0,10,,
77,753,26692,35,14,5,1,0,0,9395,FarmForestAqua
77,753,26692,35,14,3,1,0,0,25835,FarmForestAqua
77,753,26692,35,14,4,1,0,4,13153,FarmForestAqua
77,753,26692,35,14,2,1,1,0,,
77,753,26692,35,14,1,0,1,3,,
77,753,26692,35,15,1,0,0,2,18150,HomeBusiness
77,753,26698,9,13,3,1,0,0,,
77,753,26698,9,13,4,1,0,1,,
77,753,26698,9,13,1,0,1,4,,
77,753,26698,9,13,2,1,1,0,22763,FarmForestAqua
77,753,26698,9,14,1,1,1,0,,HomeBusiness
77,753,26698,9,14,2,0,1,5,23400,Foreign
77,753,26698,9,14,3,0,0,0,,
77,753,26698,9,14,4,0,0,1,,
77,753,26698,9,15,1,1,1,2,,FarmForestAqua
77,753,26698,9,15,3,1,0,2,,
77,753,26698,9,15,2,0,1,5,,
77,754,26704,8,13,1,0,0,6,,
77,754,26704,8,14,1,1,0,9,,
77,754,26704,8,14,2,1,0,12,49336,Private
77,754,26704,8,15,2,0,1,8,33100,Private
77,754,26704,8,15,5,0,0,3,,
77,754,26704,8,15,4,0,0,5,,
77,754,26704,8,15,1,1,1,11,,HomeBusiness
77,754,26704,8,15,3,1,0,9,,
77,754,26710,17,13,2,0,1,4,,FarmForestAqua
77,754,26710,17,13,1,1,1,4,,
77,754,26710,17,15,3,0,0,12,,
77,754,26710,17,15,2,0,1,5,,FarmForestAqua
77,754,26710,17,15,1,1,1,5,,FarmForestAqua
77,754,26710,17,20,1,0,0,10,10200,HomeBusiness
77,754,26719,19,13,4,1,0,4,25106,Foreign
77,754,26719,19,13,2,0,1,6,,HomeBusiness
77,754,26719,19,13,1,1,1,6,14400,FarmForestAqua
77,754,26719,19,13,3,0,0,5,16800,FarmForestAqua
77,754,26719,19,13,5,1,0,1,,
77,754,26719,19,14,2,1,1,16,83000,Foreign
77,754,26719,19,14,1,0,1,12,57000,Foreign
77,754,26719,19,15,2,0,1,12,9000,HomeBusiness
77,754,26719,19,15,1,1,1,9,68368,Private
77,754,26722,9,14,1,0,0,6,,FarmForestAqua
77,754,26722,9,14,3,1,0,9,,
77,754,26722,9,14,2,1,0,12,,
77,754,26722,9,15,2,0,1,5,,FarmForestAqua
77,754,26722,9,15,1,1,1,12,,FarmForestAqua
77,754,26722,9,20,1,1,1,12,,FarmForestAqua
77,754,26722,9,20,2,0,1,12,,
77,754,26722,9,20,3,0,0,5,,
77,754,26728,9,13,1,1,1,7,34320,HomeBusiness
